text,label,source
"Says U.S. Sen. Ron Johnson, R-Wisconsin, was elected in a very low turnout race.",1,liar_en
"Says at the state level were spending more on tax expenditures than we are on public safety, health care and education combined.",0,liar_en
No one in American history has moved from a June 16 announcement to a May 26 winning of a majority. Trumps achievement is remarkable.,2,liar_en
Slim Jims just recently cost 99 cents but now cost $2.69.,2,liar_en
"Barack Obama's health care plan ""will cost taxpayers $1,700 more to cover each new person.""",1,liar_en
Seniors will see $500 billion in Medicare cuts to fund Obamacare.,1,liar_en
The employer mandate affects only 5 percent of businesses in this country.,0,liar_en
States have cumulatively cut over $1.8 billion from their mental health services between 2009 and 2011. This is the largest reduction in state mental health services in half a century.,0,liar_en
Said state insurance commissioner candidate Ralph Hudgens fights hard to strip women of life-saving coverage such as mammograms.,1,liar_en
"A family of four can make up to $88,000 a year and still get a subsidy for health insurance under the new federal health care law.",0,liar_en
On whether to eliminate the state income tax.,1,liar_en
"The federal government reviewed and verified his administrations numbers showing Wisconsin added 23,608 jobs in 2011.",1,liar_en
"Medicare costs have slowed down dramatically. In fact, the first two months of this fiscal year, Medicare costs were down even in nominal terms relative to the previous year.",0,liar_en
"While the smoking rate nationally has fallen, more than 18 percent of Georgians still light up.",0,liar_en
"Right now we are spending at an all-time high, close to 25 percent of our GDP [is] being spent on the federal government. But our revenues are at an almost all-time low of about 15 percent [of GDP].",0,liar_en
Study after study have shown that sanctuary cities do not lead to an increase in crime because of the presence of people that are undocumented.,1,liar_en
I co-sponsored the Rebuild America Jobs Act for transportation and infrastructure.,2,liar_en
The financial regulatory bill will kill jobs.,1,liar_en
The auto companies have now repaid taxpayers every dime and more of what my administration invested in.,1,liar_en
The gap between the very rich and everyone else in America is wider today than at any time since the 1920s.,0,liar_en
We cut property taxes by one-third.,1,liar_en
Says the area damaged by Hurricane Sandy represents roughly 10 percent of our nations economy.,0,liar_en
"In Rhode Island, a recent study showed that among a group of people who had been homeless for a year or more, Medicaid costs averaged about $60,000 per person.",2,liar_en
"Every time the price of gasoline rises 1 cent, its abillion dollarsout of our economy that goes to Saudi Arabia.",2,liar_en
Baseball and insurance are the only industries exempt from antitrust laws.,2,liar_en
On serving out his gubernatorial term,2,liar_en
"Over the past five years, the American automobile industry has created about 500,000 new jobs.",0,liar_en
"Says although the unemployment rate seems to be improving, it does not reflect real job creation -- its caused by a shrinking of the actual labor force.",0,liar_en
"The fundraising numbers are in, and our grassroots support is unmatched!",2,liar_en
"Even among second and third generation Muslims in the United States, theres no real assimilation.",2,liar_en
In other states (where illegal immigrants have been allowed to get drivers licenses) their insurance premiums for everybody have gone down.,0,liar_en
"Romneycare is a top-down, government-run health care system.",1,liar_en
"The gender gap in his support is not unique to me and theres not a huge gap from where Republicans have been in presidential, gubernatorial and US Senate elections in recent years.",0,liar_en
Manufacturing is having its best employment year in almost 15 years.,0,liar_en
Says the Texas Education Agency follows up to make sure undocumented immigrants paying in-state tuition at Texas colleges are applying for permanent residency.,2,liar_en
The State Department asked all secretaries of state to send their emails over. Hillary Clintonsthe only one whos done it.,1,liar_en
The tax policies of George W. Bush created a dynamic effect of high growth.,1,liar_en
"Seniors with coverage under Medicare Advantage will give up ""more than their share"" because of health care reform",1,liar_en
"In Rhode Island, only 5 percent of ozone pollution is from local or in-state sources. . . Ninety-five percent comes from outside of our borders, particularly the Midwest.",1,liar_en
"The border security plan of Sens. McCain and Kyl called for 3,000 additional troops to keep us safe. President Obama says hell send 524.",1,liar_en
"Says she would bring 186,740 new jobs to Wisconsin and Donald Trump would cost Wisconsin 61,050 jobs.",1,liar_en
Wisconsins monthly job reports have a margin of error of 75 percent and were way off in eight of first 10 months of 2011.,1,liar_en
"We have over 700,000 illegal immigrants in the state. Theyre costing us billions of dollars and theyre taking legal residents jobs.",1,liar_en
The polls show over half of Americans identify themselves as being pro-life.,1,liar_en
(John McCain) was even mentioned as a running mate with John Kerry.,0,liar_en
Obamacare is . . . the largest tax increase in the history of the world.,2,liar_en
Theres been no conclusive or specific report to say Russia was trying to muddy the election.,2,liar_en
David Simpson actually voted for drivers licenses for illegal immigrants.,1,liar_en
"We win when voter turnout is high, we lose when it is low.",1,liar_en
The two worst counties for (Medicaid) fraud in the country -- not state -- are Dade and Broward county.,0,liar_en
The health care law adds around $800 billion of taxes on the American people. It does not discriminate between rich and poor.,2,liar_en
Nearly 20% of our residents are born abroad.,0,liar_en
A North Carolina study proves that probably over a million people voted twice in (the 2012) election.,2,liar_en
Its possible that non-citizen voters were responsible for Obamas 2008 victory in North Carolina.,2,liar_en
"We have 17 intelligence agencies, civilian and military, who have all concluded that these espionage attacks, these cyberattacks, come from the highest levels of the Kremlin, and they are designed to influence our election.",0,liar_en
There are 3 million jobs available in America that are not filled because too many of our people dont have the skills for those jobs.,1,liar_en
On immigration reform,0,liar_en
Attorney General Eric Holder is involved in the dismissal of the criminal charges against the New Black Panther Party for voter intimidation,2,liar_en
"According to recent reports, a group of death panels organized under Obamacare ordered their first execution.",2,liar_en
The U.S. Supreme Court struck down Wisconsins photo ID election law,2,liar_en
There are 86 languages spoken at Miami Dade College.,0,liar_en
Oklahomas Republican Gov. Mary Fallin signed a new law which makes you pay a special fee. It will essentially fine people for the crime of using solar power.,1,liar_en
Federal employees are making twice as much as their private counterparts.,2,liar_en
"When Marcy Kaptur brought home $42 million for new manufacturing jobs, Dennis Kucinich voted no.",1,liar_en
"After the Texas cutoff of aid to womens health care services including Planned Parenthood clinics, over 150,000 women lost the only health care they had. Our Medicaid birth rate shot up. It cost taxpayers over $130 million in one year alone in extra Medicaid birth costs.",1,liar_en
Says President Obamas decision to not issue a permit for the Keystone XL pipeline meant we were denied the ability immediately to reduce prices at the pump.,2,liar_en
Says he won the popular vote if you deduct the millions of people who voted illegally.,2,liar_en
Most of the (Affordable Care Act) has already in some sense been waived or otherwise suspended.,1,liar_en
Said his mother had to fight with health insurance companies for treatment because of a pre-existing condition.,1,liar_en
"Im the only candidate in the Democratic primary, or actually on either side, who Wall Street financiers and hedge fund managers are actually running ads against.",2,liar_en
The path to ObamaCare becoming law all started with Charlie Crist supporting President Obama's $787 billion stimulus.,2,liar_en
"Says that in 2007, Oregon ranked 25th -- or 7th from the bottom -- in percentage of children with untreated decay compared to 32 other states with similar data.",2,liar_en
Says Rick Scott thinks employers should be able to deny women coverage for birth control.,0,liar_en
"Says an array of statistics show that conditions in some parts of Baltimore rival that of the West Bank in Palestine, North Korea, and distressed cities in Nigeria, India, China and South Africa.",0,liar_en
Ninety-four percent of small businesses will face higher taxes under the Democrats plan.,2,liar_en
Barack Obama is only the second Democrat in the last 75 years to win Ohio twice with more than 50 percent of the vote.,0,liar_en
An image in a ChrisAbele TV ad depicts wealthy citizens who would benefit from a lake created by the controversial Estabrook Dam.,2,liar_en
Alexander Hamilton was an immigration hawk.,1,liar_en
We have not had unemployment this high for this long since the Great Depression.,0,liar_en
Republicans are now taking credit for provisions of the health care bill that they had tried to derail.,1,liar_en
The majority of the Hispanic population and the growth (of the population) is U.S.-born.,0,liar_en
"Following the catastrophic, cascading collapse of major investment banks on Wall Street in 2007.....Nobody was prosecuted, no hearings were held and no reforms were implemented.",2,liar_en
"Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia.",2,liar_en
"In the 1970s, the swine flu broke out . . . under another Democrat, President Jimmy Carter.",2,liar_en
We rank 38th in wages. ... (Rick Scott) goes out around the country and advertises that to other states.,1,liar_en
"Presidents Hoover, Truman and Eisenhower collectively ordered the deportation of at least 15 million illegal aliens.",2,liar_en
One-third of the economic stimulus package was tax cuts.,0,liar_en
Says President Barack Obama made unilateral changes to Obamacare 38 times.,1,liar_en
Each [Corbett administration] budget finished in the black.,1,liar_en
"Homeopathy, acupuncture and aromatherapy have been given elevated legitimacy under the Affordable Care Act.",1,liar_en
The health care reform plan being proposed in Congress would mean big tax increases.,1,liar_en
"More than 3,000 homicides were committed by illegal aliens over the past six years.",2,liar_en
"Among the developed nations, we are the least economically and socially mobile country in the world.",0,liar_en
"Weve had about 3,000 murders in connection with lax border security.",2,liar_en
Eight million Americans have dropped out of the work force since (Barack) Obama became president. ... The real unemployment rate is 19 percent.,1,liar_en
Says Greg Abbott converted over $1 million in federal grant money intended for use to prosecute online sexual predators and other cyber crimes and instead used it to harass and prosecute senior citizens who were assisting other senior citizens in applying for mail-in ballots.,2,liar_en
"The cost of college education has gone up 1,200 percent since 1978.",1,liar_en
I dont know who (Jonathan Gruber) is.,2,liar_en
Says Republicans have declared that theyre going to convert the Medicare program into a voucher program.,0,liar_en
"The IRS also investigated liberal groups, groups that had progressive in their name. ... The IRS was basically looking at everybody.",1,liar_en
Marijuana is less toxic than alcohol.,0,liar_en
This (Ebola) is not as bad as SARSwas in 2003.,1,liar_en
We dont have a (military) reserve force if something happens.,2,liar_en
"Before Congress, (Tom) Cotton got paid handsomely working for insurance companies and corporate interests.",2,liar_en
"If we went back to the obesity rates that existed back in the 1980s, the Medicare system over several years could save as much as a trillion dollars.",2,liar_en
Social Security didnt cause the debt crisis. Social Security had nothing to do with the debt crisis.,0,liar_en
Says Cathy Jordan was arrested and dragged out of her home by a SWAT team of hooligans for using medical marijuana.,1,liar_en
"Under President Ronald Reagan, illegal immigrants were not pouring in likethey are now.",2,liar_en
It takes as much energy to make a solar panel as it likely generates in its entire life.,2,liar_en
I was speaking out on pension reform almost 17 years ago.,0,liar_en
"McCain ""has opposed stem cell research.""",2,liar_en
The Tax Foundation figures Rhode Island as the 10th highest state for state and local tax burden per capita in the country. Were the 6th worst in the country for the business tax index. Were the 3rd highest per capita in the country for all taxes.,1,liar_en
Our economy still has three people looking for every job (opening).,0,liar_en
"Barack Obama's health care plan is ""to mandate health care coverage and have a universal government-run program.""",1,liar_en
"Scott Walker has even removed the 250,000 jobs promise from his website.",2,liar_en
"All the really great programs in American history, Social Security, was done without Republicans. Medicare was done without Republican support until the last vote where they realized they had to get on board.",2,liar_en
The minimum wage in real terms right now is below where it was when Harry Truman was in office.,1,liar_en
(GM and Chrysler) repaid their loans.,1,liar_en
"Wisconsin is one of the bluest states, but under Scott Walker its unemployment rate is around 3.5%.",2,liar_en
"Says Mitt Romney, as governor of Massachusetts, put into place socialized medicine.",2,liar_en
"The health care bills will be mandated spending. You cant cut it, regardless of the budget circumstances.",1,liar_en
Says U.S. corporate tax rate is highest in the world at 35 percent.,0,liar_en
A bill to advance the Keystone XL Pipeline is an earmark under House rules.,2,liar_en
"Under President Barack Obama,Weve got the lowest labor force participation in over three decades, since 1978.",0,liar_en
"There are many studies that indicate that the longer people get unemployment insurance, it provides some disincentive to work.",0,liar_en
Says Rick Scott gave a deposition in which he invoked the Fifth Amendment 75 times about his dealings as head of Columbia/HCA hospital chain,0,liar_en
Snitker has been virtually ignored by the major media.,0,liar_en
The EPA has tried to define a puddle or a drainage ditch on your farm to be navigable waters and thus subject to massive environmental regulations.,1,liar_en
"Challenger Tim Tuggey is a lobbyist who donated over $41,000 to Democrats who support abortion and same-sex marriage.",1,liar_en
I never favored cap and trade.,2,liar_en
"Every single one of the 41 Republican senators who just blocked a raise in the minimum wage will receive a $2,800 cost-of-living adjustment on January 1, 2015.",1,liar_en
The five economic indicators that the federal government tracks - for the first time since August 2006 - were positive this October.,0,liar_en
"Because of Obamacare, over the last two years, health care premiums have gone up -- its true -- but theyve gone up slower than any time in the last 50 years.",2,liar_en
"Without a Medicaid expansion, 275,000 more Ohioans could be getting their primary care in emergency rooms, costing everybody a lot of money.",0,liar_en
The average cost for health insurance in Florida went from about $600 a month for an individual to about $150 a month.,2,liar_en
Says President Barack Obama promised a pathway to citizenship to undocumented immigrants and didnt deliver jack squat on any of it.,0,liar_en
"At the time that (Medicare Part D) was passed (it) was actually less popular than the Affordable Care Act, according to the polls.",0,liar_en
Medicare premium support backed by Republican vice presidential candidate Paul Ryan is not vouchers.,1,liar_en
CEOs now earn 431 times what their workers earn.,1,liar_en
"Marijuana is a Schedule I drug, which you understand means that you cant do any research about it.",1,liar_en
U.S. global AIDS spending helped reduce political instability and violence by 40 percent in recipient nations.,1,liar_en
Only 18 percent of jobs are accessible by transit for metro Atlanta residents. 33 percent for those living in the city.,0,liar_en
"Under John McCain's health care plan, people get a $5,000 tax credit to buy a $12,000 health care policy, and ""that's a loss for you.""",2,liar_en
Says President Obama has cracked down on employers who are attracting undocumented immigrants and hiring them more than any previous president.,1,liar_en
"Paul Ryans budget keeps the Obamacare taxes and spending cuts that paid for Obamacare, but then cuts all of the benefits.",0,liar_en
Oregon is the only state out of the 50 states in the USA that continues to pay 100% of the medical benefits for its employees and their families.,2,liar_en
"Since 2000, only 10 cases of in-person voter fraud have been proven nationally.",0,liar_en
"On the night of the Iowa caucuses, Obama promised the nation that he would do health care reform focused on cost containment, he opposed an individual mandate, and he said he was going to do it with Republicans.",0,liar_en
"Every time we raise the minimum wage, the number of jobless people increases.",2,liar_en
74 percent of Republicans support the Affordable Care Act.,2,liar_en
Hydrogen sulfide . . . [was] used in the genocide of Jews in Germany.,2,liar_en
The average family premium has increased by 29% under Obama!,0,liar_en
"The median male worker in this country has not seen a raise, inflation adjusted, for 30 years, basically.",0,liar_en
Obamacare will question your sex life.,2,liar_en
President Obama has added $4 billion in debt every day.,1,liar_en
Were 49th in the United States in new businesses created.,0,liar_en
"Over the last six months, President Barack Obama has golfed 10 times and held 106 fundraisers, but his jobs council has never met.",0,liar_en
"Over the time that President Obama has been in office, we have lost 2.5 million free enterprise system jobs, and, yet, 500,000 federal government jobs have been added.",1,liar_en
A majority in every state favors path to citizenship for undocumented immigrants.,0,liar_en
Ninety-eight percent of the American people will not see their taxes go up due to the House health care bill.,1,liar_en
"Thanks to you, in under one week we have the largest GOP (Facebook) page in the Governor's race!",0,liar_en
Says Virginia economic development officials decided they didnt want to bid on his companys electric automobile plant.,2,liar_en
"John McCain ""said publicly that Hillary Clinton would make a good president.""",0,liar_en
"Alison Alter has exploited a campaign finance loophole to obtain over $64,000 in public dollars to fund her campaign.",1,liar_en
Says David Dewhurst explicitly advocated a guest worker program for all illegal immigrants.,0,liar_en
"Our countrys got this huge debt, and (President Barack) Obama says raise taxes and keep spending more.",1,liar_en
"Low-flow toilets can cost homeowners up to $1,000 each.",1,liar_en
Says Charlie Crist voted against raising the minimum wage.,1,liar_en
"You have to be a citizen to vote, but with same-day voter registration, you have places where people just walk in and vote.",2,liar_en
Page 992 of the health care bill will establish school-based 'health' clinics. Your children will be indoctrinated and your grandchildren may be aborted!,2,liar_en
"Taxpayers pay $18,000 a month for House Speaker Nancy Pelosis district office in downtown San Francisco.",0,liar_en
"President Obama was saying success is the result of government, not hard-working people, when he said, If youve got a business, you didnt build that. Somebody else made that happen.",2,liar_en
Says Ted Cruz is a supporter of legalizing people that are in this country illegally and proposed giving them work permits.,2,liar_en
I have voted every year in Wisconsin.,2,liar_en
"Over the last six years, the state of Illinois spent about $320 million on illegal immigrants.",0,liar_en
#GradInsurance debacle is a DIRECT result of #ObamaCare. #MIZZOU has to break the law to do the right thing.,1,liar_en
Says Hillary Clinton wanted the wall.,1,liar_en
Says Scott Walker runs a state government that bans employees from talking about climate change.,2,liar_en
Broward County was one of three counties in the nation pivotal to an Obama victory in 2012.,1,liar_en
"As a result of climate change, ice fishermen in Wisconsin are already noticing fewer days they can be out on our ice covered lakes.",0,liar_en
"In early voting in Miami-Dade County, there is a trickle of two or three people a day at a very high cost to keep those public libraries and polls open.",2,liar_en
Rick Scott vetoed funding for 30 Florida rape crisis centers. Scott said the centers werent needed.,1,liar_en
"In Flint, Mich., the pipes still havent been replaced. The water is still poisoned.",1,liar_en
Heroin and prescription opioids are the number one cause of accidental or preventable death in Wisconsin.,2,liar_en
Says Sen. Ted Cruz used to be in favor of birthright citizenship but is now against it.,1,liar_en
"Voting in the wrong precinct led to over 14,000 registered voters statewide to lose their vote in 2008.",0,liar_en
Says nothing in Obamas $3.7 billion request to address the child immigrant situation actually secures the border.,1,liar_en
"A study from the Massachusetts Institute of Technology, Harvard, and Dartmouth concluded that Medicaids value to its beneficiaries is significantly lower than the actual cost of the program.",1,liar_en
"In 2011, NJ economy ranked 47th--at the bottom with Alabama, Mississippi Wyoming. Under Christie, NJ is falling behind.",0,liar_en
"70 percent of the people who voted on June 5, 2012, just didnt feel comfortable with the recall of the governor, weakening any idea that Wisconsin is fully behind this Walker agenda.",1,liar_en
Science is very certain that the measles vaccine doesnt cause autism.,0,liar_en
Says Tom Steyer is aCalifornia billionaire who stands to profit by blocking Keystone and is spending big to help Bruce Braley.,1,liar_en
Rhode Island has the most burdensome level of health-insurance mandates in the nation.,1,liar_en
Forty percent of union members voted Republican in 2008.,0,liar_en
To say a family has to buy a product from a private company is clearly beyond the delegated powers of the U.S. Constitution.,1,liar_en
"Says Every year air pollution protections are delayed, another 34,000 people will die prematurely.",0,liar_en
President Barack Obama (is) the first president in history to cut Medicare by $700 billion.,1,liar_en
An overwhelming majority of Republican and Democrat law enforcement leaders have endorsed Brad Schimel.,1,liar_en
Four state Assembly Democrats scored a death blow to northeast Wisconsins economy by killing hundreds of jobs at a potential Bass Pro Shops near Green Bay.,2,liar_en
Weve had Muslims in America since George Washington.,0,liar_en
"When Mitt Romney was governor, Massachusetts ranked 47th out of 50 states in job creation.",1,liar_en
Says Wisconsin Gov. Scott Walker eliminated cancer screenings for uninsured women and offered no alternatives.,2,liar_en
There is majority support for the Democrats' health care plans.,1,liar_en
Did you know ObamaCare will cost nearly twice as much as initially expected -- $1.8 TRILLION?,2,liar_en
"If you look at most of the polls, this is a margin-of-error race on Fourth of July between Mitt Romney and the president.",0,liar_en
"43,000 people are going to be kicked out of nursing homes or denied nursing home entrance if the Texas House version of the state budget passes into law.",1,liar_en
Says Hillary Clinton shows up in Broward County and had a private meeting with elections supervisor Brenda Snipes.,2,liar_en
"Currently, almost 40 percent of people with HIV are not diagnosed until they already have developed AIDS. And that can be up to 10 years after they first are infected with HIV.",0,liar_en
"In 1790, the first Congress, which was packed with framers, required all ship owners to provide medical insurance for seamen; in 1798, Congress also required seamen to buy hospital insurance for themselves. In 1792, Congress enacted a law mandating that all able-bodied citizens obtain a firearm.",0,liar_en
Nonpartisan government analysts say Obamacare will cost our economy up to 2.5 million jobs.,1,liar_en
Says the number-one source of illegal immigration is people legally coming to the United States on a tourist visa or a student visa and then disappearing into the population and never being heard from again.,2,liar_en
14 percent of noncitizens are registered to vote.,2,liar_en
North Carolina Republican Senate candidate Thom Tillis would let insurance companies deny coverage for pre-existing conditions.,0,liar_en
"Lyme disease is one of the fastest growing infectious diseases in the United States, and Rhode Island has the second-highest incidence of this disease in the country.",1,liar_en
"In just six years, Georgia has dropped from first in the nation from a business-friendly legal climate to 24th.",1,liar_en
The United States has a low voter turnout rate.,0,liar_en
"Says DonaldTrump got, you know, $1.8 billion worth of free media. I got, like, none.",0,liar_en
"Iowa, for good reason, for constitutional reasons, for reasons related to the Lord, should be the first caucus and primary.",2,liar_en
"And while (Ted) Strickland proposed cuts for services for children, he wasted over $250,000 remodeling his bathrooms at the governors mansion.",2,liar_en
Says he has sued the Obama administration 25 times.,0,liar_en
"In the 2014 elections, the American people overwhelmingly said we dont want Obamacare and we dont want amnesty.",2,liar_en
"Since President Obama took full control of Washington every single day, more than 1,500 of our jobs have been lost.",1,liar_en
Exposure to the electromagnetic fields from power lines has been associated with childhood leukemia and other diseases.,1,liar_en
"(Brendan) Doherty wants to raise the eligibility age for Social Security benefits for anyone born after 1960, with no regard for the challenges it would cause for people working in physically demanding occupations.",2,liar_en
Senate immigration legislation is the Obama-Reid plan to give illegal immigrants amnesty.,1,liar_en
"40,000 veterans in Texas wont get health care because Perry rejected Obamacares Medicaid expansion.",0,liar_en
Ted Cruz is mathematically out of winning the race.,0,liar_en
The vast majority of people in this country are keeping their (health insurance) plan.,0,liar_en
Health insurance companies' costs are only 4 percent of all health care spending.,0,liar_en
Says 1 in 7 American families is on food stamps.,0,liar_en
"Legally, it doesnt make any difference which state district you live in when running for Congress.",0,liar_en
"If we choose Obamacare expansion, 600,000 will lose eligibility for their subsidies, of which 257,000 would be forced into Medicaid.",0,liar_en
"As governor of Massachusetts, Romney reduced unemployment to just 4.7 percent.",1,liar_en
Congressman Patrick Murphy voted to keep the scandal-ridden IRS in charge of enforcing Obamacare.,1,liar_en
"Over the last 20 years, the world has changed. It used to be that one could make a career out of working for one company. Today, the average worker stays at his or her job for barely four years.",1,liar_en
"Cover Florida ""is available to any Floridian, offering basic coverage for about $150 a month, instead of the typical $600 a month.""",1,liar_en
Wholly domestic communication between you and your wife can go to New York to London and back and get caught up in the (NSA) database.,0,liar_en
Says government is a barrier to innovation and development.,2,liar_en
Almost 40 percent of all (undocumented)immigrants come by plane and they overstay their visas.,1,liar_en
Were worse than a Third World country in terms of water quality and the way we treat our sewage.,1,liar_en
More private-sector jobs were created in the second year of the Obama administration than in the eight years of the Bush administration.,1,liar_en
"In many instances, (peoples) health care costs are more than their mortgage costs or their rent, which, by the way, is a first in American history.",1,liar_en
"More than 7,000 Americans lost their lives to climate change-fueled events last year.",2,liar_en
"Over the last 10 years, Georgias public health has declined.",1,liar_en
"If Rhode Island raises the meal and beverage tax to 10 percent, it would be the fourth-highest in the nation.",1,liar_en
Says potential GOP U.S. Senate candidate Tommy Thompson supported Obamacare,1,liar_en
"Says Hillary Clinton said all work-related emails were sent back to the State Department. The FBI director said, thats not true.",0,liar_en
"Says uncompensated health care costs absorbed by Texas hospitals are adding $1,800 a year to Texas private insurance rates.",1,liar_en
Says no one from the Bush family attended the 2012 Republican National Convention and there was no President Bush at the 2008 convention.,2,liar_en
"In the 80s, Democrats promised spending cuts, but delivered only tax hikes.",2,liar_en
"During Sherrod Browns past decade as a D.C. politician, more than one out of every four jobs that has left America, left from Ohio. ... Sherrod Brown will own these horrendous Ohio job numbers next year.",1,liar_en
"Floridas proposed medical marijuana amendment would make Florida one of the most lenient medical-marijuana states, allowing use for limitless other conditions specified by any physician.",0,liar_en
Says Rick Scott signed laws requiring mandatory ultrasounds and restricting access to abortion even in cases of rape or incest.,0,liar_en
"Families are paying $900, on average, ""in higher premiums because of uncompensated care.""",1,liar_en
"Under Obamacare, Virginia taxpayers would have been forced to pay for abortions if the General Assembly had not recently intervened.",2,liar_en
Says Planned Parenthood provides about 140 visits for prenatal care in each state.,2,liar_en
Close to 30% of our federal prison population consists of illegal immigrants.,2,liar_en
President Obamas health care law says when you sell your house now you have to pay a 3.8 percent tax.,2,liar_en
Says he and his running mate are the only candidates that do believe in free trade.,1,liar_en
"We are in the sixth year of recovery, and median income is below what it was at the start of the recovery.",0,liar_en
Ohio companies export more goods and services globally than 41 other states.,0,liar_en
"A report by the health insurance industry ""ignores some of the key policies that are part of the Senate Finance Committee bill.""",0,liar_en
"Each year, 18,000 people die in America because they don't have health care.",0,liar_en
"The vast majority of (Syrian) refugees are young, able-bodied men looking for work.",2,liar_en
The turnout on May 14th was just 7 percent -- the lowest turnout in decades.,0,liar_en
"Ann Kuster supports the government takeover of healthcare, which robs Medicare of over $700 billion.",2,liar_en
"Our economy (in Louisiana) has grown 50 percent faster than the national GDP, even since the national recession.",0,liar_en
Every president since Eisenhower has taken executive action to address immigration issues.,0,liar_en
We have one of the highest percentages per capita of nonprofits in this state of any state in the union.,0,liar_en
Half of all CEOs say that the shutdown and the threat of shutdown set back their plans to hire over the next six months.,0,liar_en
The No. 1 issue that the American people care about is getting America back to work.,0,liar_en
Obamacare takes $500 billion out of Medicare and funds Obamacare.,1,liar_en
Says over 90 percent of Travis Countys eligible residents have registered to vote.,0,liar_en
We researched to find out if anybody on Fox News had ever said youre going to jail if you dont buy health insurance. Nobodys ever said it.,2,liar_en
The Obama administration manipulated deportation data to make it appear that the Border Patrol was deporting more illegal immigrants than the Bush administration.,2,liar_en
The fastest-rising expense in the U.S. Defense Department is health care.,0,liar_en
The unemployment rate may be as high as 42 percent.,2,liar_en
"Under President George W. Bush, the U.S. had 52 months of ... uninterrupted job creation and revenues were at an all-time high in 2007.",0,liar_en
The Democratic health care bill in the House would create 53 new government bureaucracies.,1,liar_en
"If President Obama signs the Copenhagen climate change treaty, he ""will sign your freedom, your democracy, and your prosperity away forever and neither you nor any subsequent government you may elect would have any power whatsoever to take it back again.""",2,liar_en
"Scott Walker was elected governor on a promise not to take campaign contributions from the date of his inauguration until the signing of the state budget, but broke it by taking nearly $5.6 million.",2,liar_en
Creating 25 jobs in Umatilla County has the same impact as 500 jobs in the metro region.,0,liar_en
"If you rent a U-Haul to move your company, it costs twice as much to go from San Francisco to Austin than the other way around, because you cant find enough trucks to flee the Golden State.",0,liar_en
Says states that passed anti-illegal-immigrant legislation also had few Hispanic legislators.,0,liar_en
About 2 percent of Americans get paid the minimum wage.,0,liar_en
In the state of Rhode Island 25 percent of our current physicians are graduates of for-profit medical schools.,2,liar_en
The six largest cities in Ohio all have higher rates of violence and crime than every major city along the U.S.-Mexico border.,0,liar_en
"Says Rep. Maxine Waters, D-Calif., only needs about 40,000 to 50,000 votes to win election to Congress compared with the 120,000 votes King needs, because Waters has a higher immigrant population.",1,liar_en
We spend more money on antacids than we do on politics.,2,liar_en
The cap-and-trade bill before Congress prevents you from selling your home without the permission of the EPA administrator.,2,liar_en
The nine-day deer hunt contributes more than $1.3 billion in revenue to the state of Wisconsin.,0,liar_en
"If youre born poor, youre more likely to stay poor than any time in American history.",1,liar_en
Harry Reid voted to use taxpayer dollars to pay for Viagra for convicted child molesters and sex offenders.,1,liar_en
"Under Mayor Cicilline, [Providence] was a sanctuary city.",2,liar_en
"Says Ive been proven right about Hillary Clintons radical call for open borders, meaning anyone in the world can enter the United States without any limit at all.",1,liar_en
The claim that 97 percent of scientists believe humans are causingclimate change has been debunked by the head of the United Nations Intergovernmental Panel on Climate Change. That number was pulled out of thin air.,2,liar_en
Japans interest on its own debt is 25 percent of its national budget,2,liar_en
The money supply has doubled in the last year.,1,liar_en
"Every time the weight of that vehicle is reduced by a hundred pounds, your chances of dying are going to go up by about 5 percent. Peel three hundred pounds off youre 15 percent more likely to die in that car.",1,liar_en
The majority of the people that are coming to Arizona and trespassing are now becoming drug mules.,2,liar_en
"Under Obamacare, people who have a doctor theyve been seeing for the last 15 or 20 years, they wont be able to keep going to that doctor.",1,liar_en
"The Z-visa that was offered in that Senate bill let everybody who's here illegally, other than criminals, stay here for the rest of their lives.",2,liar_en
"You cant bring an iPad or a piece of paper and a pencil in the (Wisconsin Assembly) gallery to take notes of whats going on, but you can bring a gun up there.",0,liar_en
Democratic U.S. House candidate Julie Lassa pushed for a Canadian-style government takeover of health care.,2,liar_en
Health care reform legislation is likely to mandate free sex change surgeries.,2,liar_en
There havent been tax cuts for the rich in Rhode Island.,2,liar_en
Less than 1 percent of 1 percent of the American population has given an amount over $200 to a federal political campaign.,1,liar_en
"The higher the education level, the more likely they are to vote Democratic.",0,liar_en
"Household income in America has gone down for families an average of $4,000 in the last four years while it went up $5,000 under Mitt Romney when he was governor of Massachusetts",2,liar_en
Veterans can now download their electronic medical records with a click of the mouse.,1,liar_en
"Cancer and matters to do with kidney failure kill more people in Kenya today than malaria, tuberculosis and AIDS combined.",2,liar_en
Interior deportations under Obama were down 40 percent and at a nine-year low.,0,liar_en
"As has been noted by many observers, including Bill Clinton's former secretary of labor, my plan does more than anybody to reduce costs.",2,liar_en
Says his Patient OPTION Act is the only Republican plan that completely repeals Obamacare and it takes the federal bureaucrat out of decisions for you.,1,liar_en
"When Mitt Romney chose Paul Ryan as his vice-presidential running mate, that was the end of Romneys chances to win.",2,liar_en
"For years now, we have spent more money than we have taken in.",1,liar_en
Thom Tillis cut almost $500 million from education.,1,liar_en
Says Congressman Bill Pascrell voted to remove the public option from the Affordable Health Care Act.,2,liar_en
The fastest-growing part of the Pentagons budget are health care expenses.,0,liar_en
